Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Firewall Logs,Log Source,Trimestre,Localidad,Region
25371,17947,2,1290,1,0,0,1644,2,0,2,2,27598,118,0,1,0,2,133,17
6383,2142,0,133,0,1,0,12,1,0,2,0,15333,0,0,1,1,0,141,18
21917,21987,0,396,0,2,1,588,2,1,0,1,3224,0,2,0,1,3,142,16
19487,29203,1,474,1,2,0,7369,2,0,2,2,7223,0,0,1,0,3,303,26
14474,27933,0,352,1,2,1,6160,1,0,2,1,24463,167,2,0,0,3,83,19
20914,16382,2,332,0,2,0,3867,0,1,2,1,31615,0,2,1,0,3,194,18
14877,28562,0,847,0,1,0,7805,1,0,2,1,20530,0,0,1,0,0,141,14
1928,4252,0,1378,0,0,0,8862,2,1,0,2,10166,0,2,1,0,0,170,11
16606,4569,2,1056,1,2,1,5234,2,1,2,0,23518,0,2,0,0,2,213,19
28714,17479,1,1341,0,2,1,3271,0,1,2,0,11000,0,0,0,0,3,23,3
9470,4580,1,1124,1,0,1,1050,2,1,1,1,4492,0,0,0,1,3,191,21
20579,15772,0,840,1,0,0,2922,0,0,2,2,4550,0,2,1,1,0,115,24
11422,20166,2,711,1,0,0,3310,2,1,2,2,30966,0,1,1,0,0,96,4
3602,2108,0,1311,0,0,1,3471,2,1,1,0,22317,0,1,0,0,3,237,2
22857,3845,2,689,1,0,1,1248,2,1,0,0,1039,0,1,0,0,0,11,5
7772,2300,2,789,1,2,0,6047,0,1,1,0,12544,39,2,1,1,0,112,8
8970,69,0,1195,0,1,0,5923,0,0,0,0,31741,0,2,1,0,2,239,24
26069,22660,1,252,0,1,1,1693,2,0,0,1,18476,0,2,0,1,1,263,18
20224,25341,1,890,1,1,0,4584,2,1,2,0,7230,134,1,1,0,2,253,1
7974,6195,1,4,1,2,0,8712,0,0,1,2,18421,96,0,1,0,1,178,5
20723,14106,1,627,1,1,0,81,0,0,1,1,4474,0,2,1,1,2,238,9
21032,29865,1,377,0,1,1,46,0,1,1,2,5933,120,2,0,1,2,244,26
20667,24484,2,64,1,1,1,6229,2,0,1,0,20405,101,2,0,1,1,174,12
28481,16268,2,791,1,0,0,9236,2,0,1,2,20841,0,1,1,1,2,178,24
9522,7665,0,1118,0,1,0,6520,1,0,1,2,6748,0,2,1,1,0,96,1
17823,12757,1,1271,1,2,1,775,1,0,0,2,7500,49,1,0,1,3,78,25
20610,10512,2,267,0,2,1,2925,2,0,2,1,5181,0,1,0,1,1,21,3
20111,21864,1,501,0,2,1,5040,2,0,1,2,27853,0,0,0,1,1,288,22
14068,20671,1,794,0,1,0,7272,0,1,2,1,29888,0,1,1,0,2,235,11
2746,25506,2,209,1,2,1,6969,1,0,1,0,4001,0,0,0,0,3,82,3
19906,28798,2,358,0,1,0,749,2,1,2,2,16486,0,2,1,0,3,295,18
5735,7545,1,339,0,1,1,5546,1,1,0,1,15757,0,2,0,1,1,123,4
22027,21407,1,1061,0,0,1,1717,2,0,1,1,10211,0,2,0,0,0,237,8
14325,5371,0,1160,1,0,1,27,0,0,1,1,22834,0,0,0,1,3,246,6
27273,16761,0,1322,0,2,0,3597,0,1,1,2,17023,0,0,1,1,1,99,14
12776,14967,2,1176,0,0,1,2401,2,1,2,1,21429,0,0,0,0,2,293,6
8367,24044,2,318,0,0,1,6992,1,0,2,1,25382,0,2,0,0,0,104,17
7456,25857,0,854,1,2,1,4699,2,0,1,1,904,0,0,0,0,2,246,21
1728,7313,1,146,1,0,0,829,2,1,1,0,1196,0,2,1,0,2,244,3
20264,19181,0,250,1,2,1,5811,0,0,2,2,28115,72,2,0,0,1,85,6
29759,24693,0,1050,1,2,0,581,0,1,2,1,9518,0,0,1,1,0,86,23
5499,23398,2,580,0,0,1,8406,2,0,0,1,3671,0,2,0,0,3,31,7
6178,25383,2,839,1,1,1,3097,1,1,2,1,24242,0,2,0,0,3,13,21
18195,22104,2,92,0,2,0,3822,2,0,1,1,4401,0,1,1,0,3,115,27
25950,28198,1,862,0,1,1,7059,0,0,2,0,8047,0,2,0,0,1,167,20
10428,21351,2,746,1,0,0,7472,2,0,1,1,12426,1,0,1,1,2,55,23
28501,1751,0,611,0,0,0,1601,1,0,0,0,21822,0,1,1,1,3,95,25
11230,19684,1,1072,1,1,1,9385,1,0,0,2,29154,0,1,0,0,2,276,12
16478,2646,2,100,1,1,0,6983,1,1,0,1,18926,0,2,1,0,0,235,9
21801,7949,0,902,1,1,0,4358,2,0,0,0,5612,0,2,1,0,0,66,4
11054,22508,0,1145,1,0,1,17,2,0,0,0,19347,0,2,0,0,2,97,11
25039,5376,1,94,1,0,0,4754,2,0,2,1,2556,87,2,1,0,2,36,19
24128,24344,0,1259,1,1,1,4807,1,0,0,1,1327,0,0,0,0,1,24,10
26711,28191,2,536,1,1,0,7802,0,0,0,0,2800,0,1,1,1,0,295,8
8353,6053,0,172,1,2,0,9559,2,1,1,0,4037,23,1,1,1,2,190,12
2001,27730,0,765,0,1,1,3100,1,0,2,2,29292,0,1,0,1,1,126,0
10952,12230,1,1266,0,0,1,4413,1,1,2,2,2150,88,0,0,1,1,71,12
15058,14530,0,486,1,1,1,7221,1,1,2,0,13595,0,2,0,1,1,285,25
23622,19450,1,726,1,2,1,2088,2,1,1,2,4439,0,1,0,1,0,13,11
10881,2701,2,1420,0,0,0,6812,0,0,0,1,13165,0,0,1,1,3,63,13
19341,17202,2,397,0,2,0,4230,2,0,1,0,5913,16,0,1,0,1,0,11
11109,27827,0,469,0,1,0,8648,2,1,2,1,4766,151,2,1,0,0,194,9
1096,5632,2,683,0,0,0,4460,1,1,0,2,13640,0,0,1,0,1,2,1
27376,18522,2,200,1,0,1,9085,1,0,0,0,16500,0,2,0,0,1,53,17
23444,24199,1,790,0,0,1,7520,1,0,2,0,28809,103,1,0,1,3,120,1
24256,19561,0,310,0,2,0,1095,1,1,0,0,18696,0,0,1,0,3,209,5
11173,20279,1,1284,1,1,0,164,0,0,2,0,19160,0,1,1,0,1,71,15
15020,73,2,889,1,2,1,2977,1,0,1,1,27750,0,0,0,1,2,292,10
5192,3669,0,1241,0,0,0,2666,2,0,1,1,24714,0,0,1,1,2,186,1
25850,5426,2,1028,0,0,1,1292,2,1,0,2,2104,0,0,0,0,2,269,5
10448,16387,1,1084,0,1,0,4566,2,1,2,1,8816,0,1,1,0,1,121,22
23781,7176,2,192,1,1,1,8740,0,0,1,1,2209,0,2,0,1,2,263,6
11397,22072,0,955,1,0,0,3055,0,1,0,2,11444,0,1,1,0,3,121,25
18897,16838,0,1207,0,2,0,28,0,1,2,2,28875,0,0,1,0,1,117,5
14425,15493,0,1191,0,1,1,576,1,0,0,2,5855,0,1,0,1,0,160,27
4067,18745,0,1025,0,2,1,4925,0,0,0,0,13675,0,1,0,1,2,291,0
22597,8495,2,329,0,0,0,3042,0,0,2,2,29377,0,0,1,0,2,88,27
6076,3761,1,147,0,0,0,6936,2,0,2,0,3453,0,1,1,1,0,129,7
4670,21966,0,390,0,1,1,2914,0,0,2,1,25373,0,2,0,0,0,297,2
4179,6915,0,969,1,0,0,9278,2,1,1,0,20736,0,0,1,0,0,51,20
11863,21031,2,567,0,2,0,1122,0,1,1,0,20090,0,1,1,1,0,158,21
9846,16339,1,1069,1,2,1,9164,1,0,0,1,22194,0,1,0,1,3,93,7
11547,4507,2,24,1,1,1,2444,1,1,0,2,26251,0,0,0,1,1,233,2
9260,6878,1,483,1,1,0,4482,0,0,1,2,22316,0,2,1,1,0,15,7
23090,20213,1,52,1,0,1,5991,1,1,0,0,2467,0,1,0,1,0,228,11
6533,25908,0,984,1,0,0,9215,0,0,1,1,1697,0,2,1,1,0,109,11
641,19399,2,10,1,0,0,4990,1,0,2,1,7001,0,1,1,0,2,256,14
20100,29292,2,794,1,2,1,2235,2,0,1,0,927,0,2,0,0,2,311,8
20601,24496,1,1074,1,0,0,5905,2,0,0,1,2186,0,1,1,0,3,164,0
7387,13787,0,988,0,1,1,3148,0,1,0,1,8146,0,0,0,1,3,113,13
19889,16816,2,987,0,1,0,8629,0,0,1,0,14029,0,2,1,0,2,105,6
24002,11241,2,124,1,1,1,4924,1,0,1,1,5381,0,1,0,1,3,298,9
21621,15029,1,975,0,1,1,8565,1,0,2,0,9023,0,1,0,0,2,120,13
27315,10217,2,989,1,1,1,6654,2,0,0,0,17158,0,0,0,1,2,66,6
7752,21286,0,1064,1,1,1,7749,2,1,0,1,31847,0,1,0,0,0,52,17
26495,18734,1,37,0,1,0,1545,1,1,1,2,6631,0,2,1,1,3,17,0
25772,23726,2,429,0,0,1,288,2,0,1,2,8562,0,0,0,1,1,176,3
22211,23265,0,775,0,1,0,5136,2,1,2,2,3953,0,2,1,1,3,257,18
11266,15635,1,283,0,0,0,3413,1,1,2,0,26976,7,1,1,1,2,266,11
23137,20344,0,646,0,1,1,7262,2,0,1,1,24961,0,1,0,0,3,135,26
29744,10660,1,1020,1,1,1,1740,1,0,0,2,20935,75,1,0,0,2,57,6
26372,25609,2,196,1,0,0,2537,1,1,0,1,15281,0,0,1,1,2,296,4
4649,11350,0,566,1,1,1,1875,2,1,1,2,25919,0,2,0,0,3,149,26
10584,10052,2,159,0,2,1,2565,2,1,0,1,9169,0,2,0,0,2,238,5
23763,13525,2,255,0,0,1,8193,1,1,1,0,27893,0,1,0,0,3,128,11
1694,28113,1,384,0,2,0,472,0,0,2,0,21936,0,2,1,0,3,162,17
23856,2456,0,1180,0,1,1,1954,1,0,1,0,5776,89,1,0,1,3,44,14
7767,6680,2,994,1,2,0,5597,0,1,1,2,2924,0,2,1,0,0,225,27
1231,23696,1,1237,1,2,0,6707,1,1,2,1,28251,0,2,1,0,0,191,23
9675,27658,1,925,0,0,1,898,2,0,1,1,28187,166,2,0,1,1,143,25
13601,26685,0,64,0,2,1,6681,1,0,2,1,9005,0,0,0,1,1,104,7
15858,21753,0,628,1,1,0,3702,0,0,0,2,27971,0,0,1,0,1,2,6
18851,16352,2,479,0,1,1,7663,1,1,1,2,2398,121,0,0,1,0,4,1
20888,20859,1,1033,0,0,1,5177,2,1,1,1,6033,0,0,0,0,1,50,25
2934,18631,1,1009,1,2,1,9575,2,1,0,2,20716,0,0,0,1,2,24,18
22402,22014,1,505,1,1,0,5196,1,0,0,2,21371,0,1,1,0,0,180,19
3239,2687,0,1044,0,1,1,6692,2,0,1,1,9340,0,1,0,1,2,253,7
13014,20902,0,173,1,2,1,2907,2,0,0,0,11657,0,2,0,1,1,88,15
3533,14237,2,72,1,2,1,1590,2,1,1,0,19070,0,0,0,1,0,253,23
11085,27720,2,873,0,1,0,7990,0,1,1,2,25071,108,1,1,1,0,89,11
27138,4710,2,332,0,0,0,8130,1,0,1,2,12943,0,2,1,0,3,12,1
21656,7276,0,173,1,1,1,9207,2,0,2,1,15460,0,2,0,1,2,55,3
4421,17642,2,1035,1,1,1,9476,0,1,2,1,25959,144,2,0,0,3,144,0
21034,25038,0,747,1,1,1,8193,1,1,1,1,18877,0,1,0,1,2,171,0
1866,26101,1,178,1,1,0,5663,0,0,1,1,22814,0,0,1,0,1,249,3
16929,18232,0,822,0,1,1,876,2,0,0,0,25450,0,2,0,0,2,148,25
27927,6928,0,437,1,1,0,2324,1,1,1,1,27910,76,1,1,0,0,247,10
18333,2507,1,439,0,0,0,4255,0,1,1,1,10949,0,1,1,0,3,254,27
21375,20541,2,107,0,2,1,3438,1,0,0,2,1542,0,2,0,1,0,253,19
28505,10115,2,280,1,0,0,4278,0,1,1,1,11381,0,0,1,0,2,189,20
14369,26127,0,138,1,2,1,8774,0,0,1,1,18925,0,2,0,1,0,89,0
14814,27181,1,288,1,1,1,3368,0,0,0,1,19281,0,1,0,1,1,22,25
21979,16095,1,927,1,1,0,8854,2,1,1,0,12233,0,1,1,0,0,312,23
26052,7570,0,1404,0,2,1,5919,0,1,0,0,27488,0,2,0,1,2,227,17
10656,223,2,758,1,0,0,290,2,1,0,1,3944,0,2,1,0,1,309,10
14170,16733,1,121,1,2,0,2157,2,0,0,2,19739,0,1,1,1,2,98,27
20765,6573,1,1122,0,2,0,7919,0,0,1,0,30240,0,1,1,0,2,59,14
20688,14796,0,854,1,1,0,4872,2,0,0,2,28424,0,1,1,0,2,128,1
24361,3211,0,24,1,1,1,9398,0,1,1,1,8031,149,2,0,1,1,221,17
10533,10780,0,396,1,0,0,1917,0,0,1,1,26099,0,1,1,0,1,14,20
2804,24294,0,355,0,0,0,3288,0,0,1,1,18738,0,1,1,1,3,71,11
12336,10753,1,1369,0,1,0,3566,0,0,2,1,6344,0,0,1,1,1,140,13
20013,22735,0,125,0,0,0,7959,0,0,2,0,25374,0,1,1,0,2,161,17
10476,22912,0,432,0,1,0,3374,0,0,0,1,19132,0,2,1,0,0,50,8
32,6287,0,1358,1,0,1,8542,2,1,2,0,29836,76,2,0,1,0,256,17
36,25602,0,980,1,1,0,963,1,0,2,0,25580,0,1,1,1,1,81,13
28763,4032,2,873,1,0,0,8589,0,1,2,0,30167,0,1,1,1,1,138,8
2614,4910,1,619,1,1,0,3766,1,1,1,1,26010,47,1,1,1,2,53,20
25651,1816,1,405,0,0,1,1475,0,0,2,2,1275,0,1,0,1,0,52,1
27193,18558,2,911,0,1,1,5280,0,1,2,0,13846,0,1,0,1,0,191,22
19739,5582,1,1047,1,0,1,803,0,0,1,1,23899,0,1,0,0,3,37,9
18586,28959,1,551,1,0,1,4366,2,1,1,0,8473,158,1,0,1,0,175,6
17002,10650,1,295,1,2,1,6359,0,0,2,0,21544,0,2,0,0,3,309,23
10130,29009,0,1137,0,2,0,7408,2,0,1,0,14107,48,0,1,0,3,118,25
22325,39,1,210,1,2,0,8915,2,1,0,1,12568,0,1,1,0,3,29,17
21742,24390,1,927,0,1,1,4940,2,0,2,0,27683,0,2,0,0,0,226,14
4447,7458,2,2,1,2,1,4886,1,1,1,2,5912,61,2,0,1,1,289,27
25563,11971,1,736,0,0,0,4867,1,1,2,1,2569,0,1,1,0,2,177,7
5492,4791,1,333,0,0,1,8475,1,0,2,0,2935,0,0,0,0,2,130,3
6168,17980,2,1140,0,1,1,1574,1,1,2,1,9411,0,2,0,0,2,126,16
5218,19233,1,386,1,0,0,9096,0,0,0,2,27812,12,1,1,0,1,89,9
29300,18465,2,1057,0,2,0,7739,2,1,2,2,20691,0,1,1,0,2,10,6
22887,22621,1,1377,1,2,0,308,0,0,2,2,25360,0,2,1,1,1,275,6
25672,14115,1,898,0,0,1,3945,0,0,2,2,28382,5,1,0,0,0,202,15
28985,23719,1,888,0,0,0,6150,0,0,0,2,25375,103,1,1,0,3,206,17
24181,7308,1,1102,0,2,1,286,0,1,1,0,7140,0,1,0,1,1,9,10
22081,969,1,1364,1,0,0,9211,2,1,2,0,15802,64,2,1,0,0,100,17
18628,10260,0,247,0,1,1,8859,0,0,1,2,16081,0,0,0,1,1,167,18
1787,8543,2,853,0,1,1,5620,1,0,2,0,26980,0,0,0,1,0,17,25
18034,2636,2,388,0,1,0,4461,0,0,2,0,18520,0,0,1,0,2,308,3
14974,16644,0,750,1,2,0,8843,1,1,1,2,17286,0,0,1,0,3,59,15
9237,10066,0,1032,1,2,0,7956,1,0,2,1,18563,0,1,1,1,1,199,12
23325,14298,2,1064,1,0,0,3995,2,0,0,1,4583,0,1,1,0,0,303,21
3785,20112,1,1144,0,0,0,316,2,0,1,1,18424,0,2,1,0,1,303,7
7751,9150,2,1198,0,0,1,7592,2,0,1,1,7438,0,2,0,1,0,231,25
18325,19721,2,266,0,1,1,6446,0,1,1,0,2011,0,2,0,0,0,62,26
18423,14765,1,932,1,2,0,9759,2,0,0,1,6774,111,2,1,1,2,236,17
11108,10237,0,1378,0,0,0,6745,1,1,1,0,28320,0,1,1,0,0,308,1
5607,25032,1,650,1,2,0,7878,0,1,1,0,12639,106,0,1,0,1,58,4
16717,20476,1,148,1,2,0,423,1,1,2,1,17893,0,2,1,1,3,196,18
14114,26167,0,848,0,0,0,1802,2,1,2,2,15881,113,2,1,0,3,221,9
14866,16715,0,281,0,0,1,7167,1,1,1,2,31476,140,2,0,0,3,213,23
28461,28571,0,694,1,1,1,4024,0,1,2,1,23206,0,0,0,0,1,24,9
11191,18944,0,791,0,0,1,3223,0,0,0,2,18162,0,2,0,0,2,228,17
20195,16879,1,913,0,0,0,679,1,0,1,2,24573,0,2,1,1,2,166,18
25158,22414,2,220,1,1,1,3187,0,0,0,0,16793,0,1,0,0,2,220,12
15422,29689,1,1160,1,1,0,8611,2,0,1,2,15597,0,2,1,1,3,184,0
12990,5397,2,187,0,1,1,224,1,1,2,1,18972,0,1,0,0,3,238,6
25605,28194,2,1051,1,0,0,8678,0,1,1,2,19158,0,2,1,1,2,95,27
8512,18374,0,694,0,2,0,1212,2,1,1,0,16146,0,2,1,1,0,79,11
7364,8741,1,1002,0,1,1,4336,1,0,1,2,2781,0,0,0,1,1,143,4
23096,1135,0,1293,0,1,1,943,0,0,0,2,11246,0,1,0,0,3,125,3
1796,11992,2,1051,0,0,0,9734,1,0,0,2,16490,0,2,1,1,3,53,27
11744,15368,0,1141,0,2,1,9012,1,1,2,2,6502,0,1,0,0,1,162,22
29000,314,0,517,0,1,0,4999,0,0,2,0,21324,0,0,1,1,0,1,6
15212,3405,2,507,0,2,0,9252,1,1,0,2,22743,0,2,1,0,2,246,18
618,16163,1,182,0,2,1,2671,0,0,0,0,5536,0,1,0,0,3,11,26
7048,22098,0,101,1,2,1,6366,0,1,2,0,21067,0,1,0,0,0,270,8
6838,12058,2,479,1,1,0,6497,0,0,2,0,12326,28,2,1,0,0,107,20
23561,26271,0,572,1,1,0,3071,1,1,0,0,25575,0,1,1,0,2,43,9
21526,7332,1,563,0,1,1,1003,1,0,1,0,20770,0,0,0,0,3,161,14
12381,19751,2,1241,0,2,0,2215,2,1,0,0,20108,0,2,1,0,3,230,18
7464,12781,0,203,1,2,1,8867,2,0,2,1,25179,0,2,0,0,2,198,15
180,15966,1,1016,1,0,1,6612,0,0,2,2,27202,0,0,0,1,2,89,7
8669,2175,0,251,0,1,1,301,0,0,0,1,13557,0,0,0,1,1,29,21
25444,16812,2,283,1,1,0,434,2,0,1,2,15926,0,1,1,1,0,205,1
24931,2282,1,1315,1,2,1,7103,0,1,2,0,26611,0,0,0,0,2,165,19
22476,9671,1,631,1,2,0,7472,1,0,1,2,6706,0,2,1,0,3,97,3
12438,8070,1,1074,0,0,1,8562,2,0,0,1,13371,0,2,0,0,3,25,7
10089,26769,0,1066,0,0,1,9644,0,1,2,0,25117,0,2,0,1,1,114,16
20112,5169,2,1359,1,2,1,9580,2,0,1,1,27896,0,1,0,1,1,286,19
17051,18584,0,895,1,2,1,8781,1,0,0,1,12965,0,2,0,0,1,95,3
25583,21628,2,1197,0,1,1,7584,1,0,2,0,16642,0,0,0,1,1,180,7
3325,20175,0,480,0,0,0,1506,1,1,2,1,1345,0,0,1,1,0,163,24
10713,16237,0,631,1,1,1,7385,1,1,2,1,21096,151,2,0,0,1,16,26
2606,11878,1,1303,0,2,0,6152,0,1,2,0,28286,135,2,1,0,0,132,4
2712,13611,1,239,0,1,1,6173,0,0,0,0,17972,0,1,0,1,2,280,6
24019,7590,0,1180,0,0,1,8076,1,0,0,2,27369,0,2,0,0,2,100,26
12183,18858,1,645,0,0,1,1003,2,0,0,1,23019,0,1,0,1,3,150,22
4825,25131,2,95,0,1,0,7074,0,1,0,1,22833,0,2,1,1,1,207,22
26152,17763,2,702,0,0,0,702,2,0,0,2,19823,0,0,1,0,0,126,21
29168,4271,2,551,1,2,1,6353,2,0,2,0,11173,175,1,0,0,0,104,11
21954,18901,0,1075,0,2,0,1254,1,0,0,0,22289,0,1,1,0,3,110,5
26308,4737,0,924,0,0,0,8777,1,1,2,1,30147,0,2,1,1,1,315,8
20061,10494,1,1353,0,2,0,6085,0,1,2,1,6146,0,0,1,0,3,68,11
19733,23755,1,706,1,0,0,4733,1,1,0,0,8581,0,1,1,0,2,193,11
9587,10175,1,476,1,1,1,788,2,1,2,2,18752,160,0,0,0,3,79,27
3639,15036,2,758,0,1,0,7457,1,0,1,0,17308,5,1,1,1,2,145,13
14363,7688,2,832,1,2,1,1996,1,1,1,1,16918,0,1,0,0,3,94,12
20745,21495,2,1119,0,2,0,8082,2,0,0,0,2124,100,1,1,1,2,131,13
7851,14122,0,568,0,0,0,8126,0,1,0,2,22053,0,0,1,0,0,132,21
26649,4822,0,486,1,1,0,8929,0,1,1,2,1849,0,2,1,1,1,170,17
10406,11704,2,1238,0,2,1,2430,2,0,0,2,24139,0,1,0,1,1,154,5
17659,19385,0,905,0,2,0,4201,0,0,0,1,23215,0,2,1,0,1,104,12
20068,3308,2,848,0,1,1,7257,0,0,2,1,7399,0,0,0,1,0,143,9
1900,9921,2,1431,1,2,0,5421,2,0,0,2,246,0,0,1,0,0,248,1
12997,10681,0,858,1,2,0,2492,0,1,0,0,24292,18,1,1,0,1,9,24
558,2726,2,497,1,1,0,9463,0,0,2,0,3723,0,0,1,0,0,220,22
2791,25015,0,372,1,2,0,2743,2,0,2,0,28655,0,1,1,0,2,312,20
21809,25115,0,145,0,1,1,5457,0,1,0,1,27523,174,1,0,0,2,135,17
17573,28151,2,47,0,0,1,6365,2,0,0,2,30640,0,2,0,1,0,133,17
16062,21751,2,624,1,0,1,5823,2,0,1,0,30777,0,1,0,0,3,89,5
409,669,2,212,0,2,1,9498,0,1,2,0,21802,0,0,0,0,1,224,17
22368,1142,0,119,0,0,1,6260,0,0,0,1,15210,0,0,0,1,2,303,13
23808,2229,1,33,1,0,1,6719,2,1,1,1,14815,96,0,0,0,3,275,23
5304,154,1,1226,1,0,0,2699,2,1,0,0,12455,0,1,1,1,3,114,19
9058,19959,2,1130,1,0,1,3113,2,1,2,2,17976,0,2,0,0,3,139,11
7373,4741,1,284,0,1,0,4391,0,1,1,2,26814,158,2,1,0,1,246,14
7937,18338,0,81,1,0,1,5857,0,1,1,1,9397,0,0,0,1,1,117,2
9390,8693,0,703,0,2,1,7796,1,1,2,0,6485,111,0,0,0,0,78,21
9202,3362,0,575,0,2,1,6853,0,1,0,0,24937,51,1,0,0,2,185,10
8620,14210,0,233,1,0,0,2389,2,0,0,1,2819,0,1,1,0,3,246,10
10427,18046,0,603,0,2,1,2294,0,0,0,0,27265,0,0,0,0,1,307,20
22063,6038,0,239,1,0,0,610,0,0,0,1,14750,94,0,1,1,2,147,21
27685,19958,1,579,1,1,0,9643,1,1,1,0,28385,0,1,1,0,2,234,12
6816,13300,2,788,1,2,0,4033,0,0,1,2,14282,0,1,1,0,0,147,17
13150,29573,1,910,1,2,1,6085,2,0,2,1,8332,0,1,0,1,1,114,18
12198,9231,0,135,0,2,0,1122,1,1,2,1,24939,0,2,1,0,1,87,23
10176,23714,2,29,1,1,1,9741,1,0,2,0,32165,0,1,0,0,2,237,22
13994,9598,1,690,0,1,0,5539,0,0,2,1,3942,0,2,1,0,2,38,1
23531,17197,1,1414,1,1,0,984,2,1,2,2,18566,0,1,1,1,3,284,6
19428,25776,0,1118,1,1,1,7808,0,1,2,0,1987,0,2,0,0,3,192,2
37,10657,1,1031,1,1,0,6942,0,0,2,0,8954,0,2,1,1,0,262,27
17386,13902,1,41,1,1,1,9112,2,1,0,1,22115,0,1,0,1,1,85,18
16113,15778,2,536,1,1,0,6839,2,0,1,0,8297,0,2,1,0,3,29,4
27865,2466,0,955,1,0,0,8343,0,1,0,0,8827,0,2,1,1,2,63,6
18748,25812,1,766,0,0,1,8437,1,0,0,0,18985,0,1,0,1,3,62,0
27476,12388,0,9,0,0,0,8364,0,1,2,0,23655,0,2,1,1,1,159,6
4228,6897,0,1139,0,0,1,4285,2,1,2,1,218,26,2,0,1,0,164,1
6126,13410,0,533,1,2,1,1204,1,1,0,0,13079,0,1,0,0,1,33,27
29347,7734,0,770,0,0,0,7844,2,0,0,1,1963,0,2,1,1,2,250,5
3138,28131,1,1144,1,1,1,7125,0,1,2,2,13909,0,2,0,1,3,241,22
3516,4570,2,1320,1,0,1,6805,1,1,2,2,7358,0,1,0,1,1,212,23
26170,8209,0,874,0,1,1,7058,0,1,2,1,7046,0,0,0,1,3,76,5
8209,1195,0,7,1,1,1,5216,2,1,1,0,30693,0,1,0,0,0,207,27
24915,29706,1,90,1,0,1,2060,2,0,2,1,8863,0,2,0,0,3,234,0
4268,28984,1,1220,1,2,0,331,2,0,1,2,14210,0,2,1,0,1,269,19
17565,8853,2,280,0,0,0,9516,2,1,0,2,18893,0,0,1,0,1,96,2
5594,28560,1,1375,0,1,1,6399,1,1,2,2,17144,0,1,0,0,0,311,10
5947,19405,0,161,1,1,0,7829,0,1,1,1,7162,0,2,1,0,3,21,13
13453,21756,1,882,1,1,1,4966,1,1,0,2,15413,0,1,0,0,0,89,2
4475,17486,0,73,0,2,1,2318,2,1,1,2,29293,0,1,0,1,0,0,21
15118,2206,0,245,0,0,0,2812,1,1,1,1,19408,118,2,1,0,1,17,2
13611,10139,0,114,0,1,1,2888,1,1,0,0,10542,0,2,0,0,2,292,19
23556,18078,0,662,1,0,1,9637,2,1,2,1,18193,0,2,0,0,1,79,26
22603,3370,1,775,0,0,1,9487,1,1,0,1,29221,0,0,0,0,3,212,8
19342,273,0,471,1,0,0,5490,1,1,2,1,19214,149,0,1,0,2,44,17
28870,29130,0,329,1,0,1,6689,1,1,2,0,11981,0,0,0,0,0,290,20
13248,9349,2,1194,1,1,1,2354,0,1,2,2,26696,0,0,0,0,2,57,27
6415,13646,0,1128,1,2,1,1030,2,0,2,1,5859,0,1,0,0,2,206,24
18595,25678,0,111,1,0,0,3065,2,1,0,0,31649,0,2,1,0,3,237,23
28727,7883,1,41,0,2,1,2214,2,0,1,1,24339,0,1,0,1,0,78,15
2109,12308,1,1153,0,2,0,8684,2,1,2,2,7776,0,1,1,0,3,304,4
29246,20458,0,244,0,2,0,9553,1,1,0,1,19951,0,1,1,1,2,102,10
4576,28551,1,1012,0,0,0,244,2,1,0,2,5973,0,0,1,1,0,232,25
23116,13244,1,285,1,2,1,625,2,0,0,2,26406,0,0,0,0,2,29,15
19108,20471,1,1307,0,0,0,2818,2,0,1,0,7693,72,0,1,0,2,200,25
26812,2519,0,254,0,0,0,6347,1,0,2,2,28563,0,0,1,1,2,161,27
20092,1600,2,1316,1,0,1,5563,0,0,2,2,8858,0,2,0,1,1,195,9
26827,11319,0,1053,0,1,1,9444,0,1,1,2,25955,101,0,0,1,3,174,15
939,22980,0,1026,0,1,1,2917,2,0,2,0,29678,0,2,0,0,1,43,20
12076,20944,0,1009,1,1,1,3944,0,1,2,2,20231,0,2,0,1,2,195,15
2863,18646,0,748,1,2,0,2615,1,0,2,0,19278,5,1,1,0,2,8,0
11051,26931,1,875,1,2,1,6565,2,1,2,1,11550,0,0,0,1,2,300,21
2340,3456,0,1243,0,1,0,2414,2,1,0,2,2822,0,2,1,1,2,19,3
4211,8395,0,1169,0,1,1,5506,1,1,1,0,32074,0,2,0,0,3,28,6
6797,2552,2,1305,0,0,0,6932,0,1,0,1,3845,0,2,1,1,0,213,9
23527,20693,2,1356,1,0,1,391,0,0,2,2,26444,0,1,0,0,1,232,25
6164,25996,2,413,0,0,0,6010,2,0,0,1,19406,0,2,1,0,2,16,13
18749,9670,2,37,0,0,1,148,2,0,1,0,26430,0,1,0,0,2,92,18
14832,23064,2,581,1,2,1,9015,1,1,2,1,1136,0,2,0,1,2,146,10
6941,9891,0,1042,1,2,0,4264,0,0,2,0,24231,0,0,1,0,0,90,18
9929,10851,2,707,0,1,1,9298,0,0,2,1,4948,0,1,0,1,3,308,25
301,29139,1,20,0,1,1,1759,2,1,2,2,7543,0,2,0,1,1,35,9
