Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Firewall Logs,Log Source,Localidad,Region
0,0,2,0,0,2,1,0,1,0,1,0,52,25
1,1,0,1,0,1,0,2,2,0,0,0,214,23
2,1,1,0,0,1,0,1,0,0,0,0,312,21
0,0,1,0,0,1,0,1,0,0,0,1,79,3
0,0,1,1,0,1,0,2,0,0,0,1,22,17
0,1,1,1,1,0,1,1,2,0,1,1,14,13
1,1,0,0,0,2,0,0,2,137,0,0,189,2
2,1,0,1,0,2,1,0,0,0,0,0,197,10
1,1,2,0,1,2,0,2,1,0,0,0,114,16
1,0,1,0,0,0,0,0,1,0,0,1,127,18
0,0,2,0,1,0,1,0,1,0,0,1,52,9
1,1,0,1,0,0,0,1,2,0,0,0,108,24
2,1,0,1,1,1,0,1,0,0,1,0,142,13
1,0,2,1,0,2,1,2,1,0,0,0,119,13
0,0,0,1,1,0,1,0,0,0,1,0,257,11
1,0,1,1,1,1,1,1,2,0,1,0,170,8
1,1,1,0,1,1,1,1,2,0,1,1,39,26
2,0,1,0,0,0,0,1,1,0,1,0,17,6
0,1,1,1,0,0,0,2,1,5,0,1,275,10
2,1,0,1,0,2,1,0,1,0,0,1,155,0
1,0,2,0,0,0,1,1,2,68,1,1,278,0
2,1,0,1,0,0,1,0,0,0,1,0,48,5
0,1,2,1,1,2,1,2,1,0,0,1,24,18
0,0,1,1,1,1,1,1,1,0,0,1,142,6
2,0,1,0,0,0,0,2,1,0,0,1,9,17
1,1,0,0,0,1,1,2,0,0,0,0,255,20
2,1,1,0,0,1,1,2,2,0,0,1,59,18
2,0,2,1,1,0,0,1,2,0,0,1,219,8
0,0,0,1,0,2,0,1,0,0,1,0,126,22
2,1,2,1,1,1,1,2,2,0,0,1,296,10
0,1,2,0,0,2,0,0,0,0,1,0,251,8
2,1,2,1,0,2,1,0,0,0,0,1,151,6
2,0,2,0,0,2,1,2,1,0,1,0,195,12
0,1,1,0,0,2,1,2,0,0,0,1,285,21
0,1,0,1,0,0,0,0,2,0,1,0,311,19
1,1,0,0,0,1,1,2,2,0,0,1,280,15
2,1,0,0,1,0,0,0,1,0,1,1,119,25
1,0,2,0,1,1,0,0,2,0,0,0,125,5
0,0,0,1,0,1,1,2,2,74,1,1,199,10
1,1,2,0,1,2,0,0,1,0,1,0,118,23
1,0,1,0,0,2,1,0,0,0,1,0,266,25
2,1,1,0,0,2,0,0,2,0,1,0,186,1
0,0,0,1,0,2,0,2,0,50,0,1,37,4
0,0,1,1,1,1,0,0,0,0,0,1,21,23
1,0,2,0,1,1,1,0,2,0,0,1,259,8
1,1,1,0,0,0,0,0,2,0,1,1,56,26
0,1,0,0,1,1,1,0,1,81,1,1,188,10
0,1,1,0,0,2,0,0,0,0,0,0,87,23
1,1,2,0,1,1,1,1,1,81,1,1,54,19
0,0,1,0,0,0,1,2,2,0,1,0,62,26
1,0,0,0,1,1,0,1,2,0,0,1,289,17
1,0,2,1,1,0,0,2,2,0,0,1,85,11
0,1,2,1,0,1,0,0,1,55,0,0,57,1
0,0,0,0,1,1,0,0,2,58,0,0,45,19
0,0,0,1,1,0,0,2,2,0,0,1,24,3
1,1,2,0,1,2,1,0,2,0,0,1,24,18
0,1,1,0,0,2,0,1,0,0,0,1,199,13
1,0,1,0,1,1,0,2,0,0,0,0,52,15
0,1,1,0,1,2,0,1,0,0,0,1,1,12
0,1,1,0,1,0,1,0,1,0,1,1,257,5
2,1,0,1,1,2,1,0,1,0,0,1,224,6
0,1,2,0,1,1,1,0,2,0,1,1,24,11
1,1,2,0,0,1,1,2,2,0,1,0,91,12
0,0,2,1,1,0,1,0,2,0,0,0,80,16
1,0,0,0,0,2,1,1,2,0,1,0,28,4
2,1,0,1,1,1,1,0,1,0,1,1,209,27
2,1,0,1,1,0,1,1,1,0,1,0,244,14
0,0,2,0,1,1,0,0,2,0,0,1,61,5
2,0,2,0,1,2,1,1,1,0,1,1,284,26
1,1,0,1,1,2,1,1,0,0,1,0,180,19
1,1,1,0,0,0,0,1,1,0,1,0,254,0
2,0,2,0,1,1,1,2,2,0,1,0,37,21
0,0,1,1,0,1,1,2,0,59,1,0,53,9
0,1,2,1,0,2,1,2,2,0,0,1,150,24
1,0,0,0,1,0,1,1,1,123,1,1,194,7
2,1,0,0,0,1,1,1,0,0,0,1,14,11
1,0,2,0,0,0,0,2,2,0,1,0,284,6
0,1,1,1,1,0,1,1,1,0,1,0,260,11
0,0,1,1,1,0,1,0,0,0,0,0,158,13
0,1,2,1,0,2,1,1,0,143,0,1,272,13
1,1,2,0,0,2,0,1,1,94,0,1,232,22
2,0,2,0,1,1,1,1,0,0,0,1,237,7
2,0,0,0,1,0,1,1,0,0,1,0,17,27
1,0,0,1,0,0,1,0,2,0,0,0,17,14
0,1,1,1,1,2,1,0,0,0,0,0,114,10
0,0,2,1,1,1,0,0,1,29,0,1,84,19
0,1,2,1,1,1,0,1,0,0,0,0,262,0
2,0,2,0,1,0,0,2,2,0,1,0,202,9
2,0,0,1,1,1,1,0,0,0,1,0,129,5
0,0,0,1,0,0,0,1,0,171,0,1,266,5
2,1,0,1,0,2,0,0,0,0,1,0,102,14
1,0,1,1,0,0,1,0,1,136,0,0,290,25
0,0,2,1,0,0,1,2,1,0,1,1,15,9
0,0,2,1,1,0,0,1,0,68,1,1,42,6
0,1,0,0,0,2,0,0,2,0,1,1,195,10
2,0,1,1,0,0,0,0,0,0,0,0,312,7
0,0,1,0,1,2,0,2,0,0,0,0,146,11
1,0,1,1,1,2,1,2,2,0,1,0,103,17
0,1,1,0,1,2,0,1,1,0,0,0,234,0
1,0,0,1,0,1,1,2,2,111,0,0,267,24
0,0,1,1,1,0,0,0,1,0,0,0,298,2
0,1,2,1,0,0,1,2,1,36,0,1,178,3
0,0,0,0,1,2,1,0,2,8,0,1,312,17
0,1,0,0,1,1,0,2,1,0,0,0,157,4
1,1,0,0,1,1,0,2,0,0,0,1,296,14
1,0,0,0,0,1,0,1,1,0,0,0,161,19
0,1,0,1,1,0,1,0,1,0,1,0,234,17
2,0,0,0,1,0,1,0,2,48,0,0,292,22
2,0,1,1,0,2,1,1,1,0,1,0,107,14
0,1,2,1,1,0,0,2,1,0,1,0,246,26
0,1,0,1,0,1,0,1,1,0,0,1,249,6
1,0,0,1,1,2,1,0,0,164,1,0,100,21
1,0,0,0,1,1,1,0,2,112,1,0,13,26
1,0,2,0,1,1,1,2,2,0,1,1,188,0
1,0,2,0,0,1,0,2,0,100,1,1,10,15
2,0,2,1,1,2,0,0,2,0,1,1,47,22
1,1,0,0,1,0,1,0,1,130,1,0,26,2
1,1,1,0,1,1,0,0,0,151,0,0,103,26
1,1,0,0,1,1,1,1,2,165,0,0,159,14
0,0,2,0,1,2,1,1,2,32,1,0,88,5
1,0,0,0,1,1,0,1,0,124,1,1,2,7
2,1,1,0,1,2,1,2,0,0,1,1,60,26
0,1,1,0,1,0,0,1,2,0,1,0,226,8
0,0,2,0,1,1,1,0,2,0,0,0,102,18
2,0,0,0,0,1,1,0,1,131,1,0,262,24
2,1,0,1,0,1,1,2,0,0,0,1,231,27
1,1,2,1,1,2,0,1,1,0,0,1,46,3
1,1,1,0,0,2,1,2,2,47,0,1,308,13
1,0,2,0,0,2,1,0,2,0,1,0,202,3
2,1,2,0,0,2,0,1,0,0,1,1,100,5
1,0,0,1,1,1,1,2,2,0,0,0,18,14
1,1,2,0,0,0,0,1,1,0,0,0,23,27
2,1,0,0,1,0,0,0,0,118,0,1,300,7
0,1,1,1,1,0,1,0,0,0,0,1,58,18
1,1,0,1,0,2,1,1,1,0,1,0,106,19
0,0,1,0,1,2,0,0,0,0,1,1,249,17
0,0,1,1,0,0,1,2,2,0,0,0,244,10
0,0,2,1,0,2,1,0,1,98,1,0,119,11
2,1,1,0,1,1,1,2,2,0,1,1,299,7
2,0,2,1,1,1,1,1,0,0,1,1,108,26
2,0,1,0,1,2,1,1,2,0,1,1,153,6
0,1,1,1,0,1,1,0,2,0,1,1,22,20
2,1,2,1,0,0,0,0,2,0,0,0,29,8
2,1,2,0,0,0,1,1,0,0,1,0,189,7
2,1,0,1,1,0,1,0,1,68,1,0,182,1
0,0,2,0,0,1,1,1,0,0,1,0,43,4
0,1,2,1,1,1,1,1,2,20,0,1,196,0
0,0,0,1,0,1,0,0,0,0,1,0,147,26
1,0,0,1,0,0,0,1,0,0,0,1,126,4
2,0,2,1,0,0,1,2,0,0,1,1,235,8
0,0,0,1,0,1,0,0,0,0,0,1,272,13
0,1,0,0,0,0,1,0,0,0,1,1,82,17
0,1,0,0,1,0,1,0,1,0,1,0,105,14
2,0,2,1,0,2,0,0,2,0,0,1,120,12
0,0,1,1,0,1,1,0,0,0,1,0,187,25
0,0,1,1,1,1,0,2,0,0,0,1,89,13
1,1,0,1,1,1,1,0,2,0,1,1,166,4
1,1,1,1,0,2,0,0,2,0,1,1,174,9
1,1,2,1,1,1,1,0,1,0,0,0,223,8
1,0,1,0,1,2,0,1,2,0,1,0,112,23
2,1,2,0,0,1,1,1,1,170,1,1,163,7
2,0,1,0,1,2,0,1,2,0,1,0,256,10
0,0,2,0,0,2,0,2,0,0,0,1,311,24
1,1,1,0,0,2,1,0,1,0,0,1,136,8
0,0,1,1,0,2,1,1,2,0,1,1,103,6
1,0,2,1,0,0,1,0,2,0,0,0,256,10
0,1,1,0,1,1,0,1,2,0,0,1,239,7
1,0,1,1,1,1,1,1,2,0,1,1,201,17
2,1,1,1,0,2,0,0,0,75,1,1,157,2
0,0,2,0,1,0,1,0,1,0,0,0,148,2
0,1,0,0,1,2,1,0,1,0,0,1,196,1
0,1,0,1,1,2,1,1,0,63,0,0,246,14
2,0,0,0,0,2,0,0,0,0,0,1,219,22
0,1,2,0,1,2,1,0,0,93,1,0,277,18
2,1,2,1,1,1,0,1,0,0,1,1,14,1
0,1,2,0,0,0,0,1,2,180,0,1,277,21
0,0,2,0,0,1,1,1,2,0,1,1,156,26
0,0,0,0,1,2,1,2,2,0,1,0,40,4
1,0,1,0,0,2,0,1,1,0,0,1,65,24
1,1,1,1,1,1,1,0,2,0,0,1,100,22
1,1,0,0,0,0,1,1,0,0,0,1,39,0
1,0,1,0,1,0,0,1,2,0,0,0,105,3
2,0,1,0,0,0,0,1,0,68,1,0,290,8
2,0,0,1,0,0,0,2,2,0,1,1,127,7
0,1,2,0,0,2,1,1,1,153,0,0,158,10
2,0,0,1,1,1,0,0,1,40,0,1,229,10
0,1,1,0,0,2,1,2,0,0,0,1,4,6
2,1,0,1,1,2,0,1,1,0,0,0,315,14
2,0,1,1,1,2,0,1,2,131,1,1,308,5
2,0,2,1,1,2,0,2,2,5,0,0,137,3
0,1,0,1,0,1,1,1,0,0,0,1,278,23
0,0,0,1,1,1,0,1,1,0,0,0,11,16
0,0,2,1,0,0,1,1,2,0,0,0,189,20
0,0,2,0,1,0,0,0,2,70,1,0,265,21
1,0,0,1,1,2,1,0,0,35,0,1,179,7
1,0,1,0,0,2,0,1,2,0,1,0,270,0
2,1,0,1,1,0,0,2,0,136,0,0,23,26
0,0,0,1,0,2,0,0,0,0,0,0,141,24
0,0,0,1,1,0,1,0,1,0,0,0,33,3
2,1,0,0,0,0,1,0,0,0,0,0,111,7
2,1,0,0,0,1,1,1,2,0,1,0,4,12
0,0,1,0,1,1,1,1,1,165,0,1,135,13
1,0,1,1,1,0,1,2,1,0,1,1,164,19
0,1,2,0,0,1,0,1,1,0,0,1,160,6
1,1,2,0,0,0,1,2,1,0,0,0,272,13
2,1,1,0,0,2,0,0,2,0,1,1,156,20
2,1,0,1,0,2,1,2,2,31,1,0,207,27
0,1,1,0,0,2,0,1,0,0,1,0,107,19
0,1,0,0,0,0,0,2,0,0,0,1,306,10
1,1,2,0,0,2,1,1,2,0,1,1,78,17
1,1,0,1,0,0,0,1,1,66,1,0,255,5
1,1,1,0,0,1,1,2,0,0,0,1,221,2
1,1,0,0,1,2,1,2,1,0,1,0,49,12
2,0,2,1,1,2,1,2,2,0,0,1,60,27
0,0,2,1,1,1,0,2,2,0,1,0,160,26
2,0,0,1,0,1,1,0,0,43,0,0,223,17
1,0,2,0,0,0,1,1,1,0,1,1,33,11
0,1,2,0,0,1,1,2,1,0,0,1,74,1
2,1,2,1,0,2,1,0,0,0,0,0,79,8
0,0,1,1,1,1,1,0,2,0,1,0,108,9
2,0,0,1,0,0,1,1,1,149,1,0,24,15
0,1,1,0,0,0,0,1,2,0,1,0,50,4
0,1,1,0,0,0,0,0,1,0,0,1,285,1
2,1,2,0,0,1,0,0,2,19,1,0,231,6
1,1,1,1,1,0,0,0,0,0,1,1,95,5
2,1,1,0,0,2,1,2,0,0,1,0,43,4
1,1,1,1,1,0,1,2,2,0,1,1,153,6
2,0,2,1,0,2,1,0,1,0,0,1,124,25
0,1,0,1,1,1,0,0,0,0,1,1,82,22
1,1,1,0,0,1,1,0,2,0,1,1,134,14
1,0,2,0,0,1,1,1,2,0,0,1,61,25
0,1,2,0,0,1,1,1,1,0,0,0,170,20
2,1,2,1,1,0,0,0,0,0,1,1,164,26
2,0,1,1,1,0,0,0,2,0,1,0,103,8
2,1,2,0,0,1,1,2,2,11,0,1,28,9
2,0,0,0,1,1,1,1,1,0,1,0,3,23
0,1,1,0,1,0,1,1,0,0,1,0,306,22
0,0,2,1,0,1,1,0,1,20,1,0,0,18
1,0,2,1,0,0,1,2,0,0,0,1,206,15
1,0,1,0,1,1,0,2,1,52,1,0,53,7
1,1,2,1,0,0,0,1,2,0,1,0,228,3
1,0,0,0,1,2,1,2,2,0,0,1,267,4
0,1,2,1,0,1,0,0,1,118,1,0,97,22
2,0,1,0,1,1,1,1,0,160,1,0,179,13
0,1,2,0,1,0,1,2,1,0,1,0,243,9
0,1,2,0,1,0,0,2,1,0,1,1,22,14
2,0,2,0,1,1,0,2,1,0,1,1,14,12
2,0,0,0,1,1,0,1,2,0,1,0,7,2
0,0,2,1,0,0,0,1,2,0,0,1,176,27
0,1,0,1,1,0,1,2,2,0,1,0,258,18
2,1,2,1,1,0,0,2,2,0,0,1,109,22
2,0,2,1,1,2,1,0,2,0,0,0,237,9
1,1,0,1,1,1,1,1,0,44,0,1,292,27
1,0,2,1,0,0,1,0,0,94,1,0,64,17
0,1,1,0,1,0,0,0,2,0,0,1,154,16
0,0,0,0,1,0,1,0,1,0,1,1,8,19
2,0,2,0,1,2,0,0,1,0,0,1,202,24
1,0,0,0,1,2,1,2,2,0,0,0,237,18
0,1,0,0,0,1,1,1,2,0,0,1,107,15
0,1,2,0,1,1,0,2,2,0,0,1,198,12
0,0,1,0,1,2,1,2,1,178,0,0,279,21
2,0,0,1,0,1,1,0,2,0,0,1,218,20
0,0,2,0,1,0,0,2,1,82,0,1,200,16
2,0,0,1,0,1,1,0,2,0,1,0,176,17
0,0,1,1,0,1,1,1,2,0,1,1,203,21
1,0,1,1,1,1,1,2,2,0,1,1,17,6
0,1,1,0,0,2,1,2,1,0,0,1,172,6
1,1,1,1,0,2,0,2,2,0,0,0,312,21
0,1,2,1,0,0,1,1,0,114,0,0,313,18
1,1,2,1,1,1,0,2,2,4,0,1,191,12
0,0,1,0,1,0,1,0,1,0,0,0,142,12
2,0,2,0,1,1,0,1,1,0,1,1,278,13
2,0,1,1,0,2,1,1,0,0,0,1,76,20
1,1,2,1,1,2,1,0,0,0,0,0,57,9
1,1,1,1,1,1,1,2,1,0,0,0,99,25
0,1,2,0,0,0,0,2,2,0,1,0,253,21
2,0,1,0,0,0,1,0,0,0,0,1,258,16
0,0,0,1,0,0,1,0,1,118,0,0,212,27
0,1,0,1,1,2,1,1,2,122,1,0,160,2
1,1,0,0,1,1,1,2,1,0,0,1,262,4
1,1,2,0,0,2,0,2,1,0,0,1,179,14
2,1,2,1,1,0,0,2,2,0,1,0,171,13
2,1,1,0,1,0,1,2,0,0,1,1,35,2
2,0,0,0,0,0,0,1,1,0,0,0,280,11
1,0,1,1,0,2,1,2,1,0,0,0,239,22
0,1,2,0,1,0,0,0,1,101,0,0,223,9
2,1,2,1,1,0,0,1,0,0,0,1,123,11
0,0,0,0,1,1,0,1,2,0,1,0,201,20
1,1,1,1,0,2,1,1,0,0,0,1,160,27
2,1,0,0,0,0,1,2,1,0,0,1,177,27
0,1,2,1,1,0,1,1,2,0,1,1,284,10
0,1,2,1,0,0,0,2,0,0,0,0,294,20
2,1,1,1,1,1,0,1,0,0,1,1,129,7
2,1,1,0,0,0,0,2,0,171,1,1,197,6
2,0,0,0,0,0,1,2,0,0,0,1,252,15
2,1,2,1,0,0,1,2,2,0,0,0,31,14
1,1,2,1,1,1,1,0,1,0,1,0,237,5
1,1,1,1,1,1,0,1,2,0,1,1,33,17
2,1,2,1,1,0,0,0,1,0,1,1,199,5
2,0,2,0,1,2,1,1,1,0,0,0,8,2
0,0,2,1,1,2,1,1,2,0,0,1,221,1
2,0,1,1,0,2,1,2,1,0,1,0,92,0
2,1,2,1,1,2,1,2,0,0,0,0,204,6
1,0,1,0,1,0,1,2,1,0,0,1,285,12
1,0,1,0,0,1,1,1,2,0,1,0,61,13
1,0,2,0,1,1,1,0,2,0,1,1,179,26
0,1,2,0,0,0,0,1,2,0,1,1,31,19
0,1,0,0,0,2,1,2,1,47,0,0,110,10
2,0,2,1,1,0,1,1,1,0,1,0,165,16
1,0,2,1,1,1,0,1,0,0,0,1,125,0
2,1,2,0,1,2,0,0,2,0,1,1,178,4
1,1,2,1,0,0,0,0,1,0,1,0,51,16
0,0,2,1,1,0,0,0,2,0,0,0,132,4
2,1,0,1,0,1,1,1,0,60,1,1,251,23
1,1,2,0,0,1,0,0,0,0,1,1,123,23
0,0,1,1,0,0,0,0,0,119,0,1,87,6
2,1,1,1,1,1,0,0,1,112,1,1,117,19
1,0,1,0,0,2,0,1,2,0,1,0,214,23
2,1,0,0,1,0,1,0,0,160,0,1,141,5
2,1,1,0,1,2,1,2,1,0,0,1,281,22
2,1,0,0,1,0,1,0,2,113,1,1,89,25
1,1,0,1,1,0,1,0,1,0,0,1,75,3
1,0,1,0,1,2,0,1,2,0,0,1,213,9
2,1,1,1,1,2,1,2,0,0,0,1,288,20
1,1,1,0,0,0,0,2,0,0,0,1,51,27
1,1,0,0,0,0,0,2,0,0,1,0,292,10
0,1,1,1,0,0,1,2,0,0,1,0,60,16
1,0,2,1,0,0,1,0,1,0,0,0,268,22
2,1,2,0,0,2,0,2,2,0,1,0,158,23
0,1,2,0,1,1,1,2,0,0,0,1,69,5
2,0,2,1,1,1,0,2,2,0,0,0,180,14
1,0,0,0,1,1,0,2,0,0,0,0,53,19
0,1,1,0,1,0,1,2,0,0,0,0,73,19
0,0,2,1,1,1,0,1,2,0,0,0,247,1
1,0,0,0,1,1,1,2,1,0,1,1,160,21
2,0,2,0,0,2,0,0,2,0,1,1,62,2
0,1,0,0,0,0,0,2,1,122,0,1,34,16
2,0,0,1,0,2,0,1,0,0,1,0,97,15
0,1,1,0,1,2,1,0,2,57,0,1,131,11
0,0,1,0,0,0,0,0,2,0,0,1,53,6
1,1,0,0,1,0,0,1,2,0,0,1,12,6
0,1,1,0,1,0,0,0,1,0,1,0,250,8
0,1,0,1,0,1,1,2,1,84,0,0,28,14
1,1,1,1,0,2,1,0,1,0,1,0,198,11
1,0,2,1,0,2,0,1,1,0,0,0,220,24
0,0,1,1,1,1,1,2,2,0,0,1,310,25
2,1,0,1,0,1,1,1,1,0,0,1,139,13
1,0,1,1,0,0,0,2,0,0,0,0,35,22
1,0,2,0,1,2,1,2,0,0,1,0,10,2
1,1,0,1,1,0,1,2,2,0,1,1,93,2
1,0,2,0,0,2,0,0,2,0,1,0,297,26
2,0,2,0,1,1,1,2,0,4,0,0,163,20
1,0,0,1,1,0,0,2,0,0,0,1,119,26
1,0,2,1,0,0,0,2,2,0,0,1,12,3
1,1,2,0,0,2,1,1,0,82,0,0,246,18
0,1,2,1,0,0,0,1,1,0,0,1,236,2
0,0,0,1,0,1,0,2,2,0,0,0,83,6
2,0,2,0,1,2,0,2,0,0,0,0,206,0
1,1,0,0,1,1,0,0,0,0,0,1,237,14
1,1,1,1,1,0,1,0,0,0,0,0,30,7
2,0,2,1,1,0,1,2,0,0,0,0,292,15
1,1,0,0,0,2,1,1,0,171,0,0,187,19
0,1,0,0,0,1,0,2,0,0,0,1,43,2
2,1,1,1,0,1,0,0,0,0,0,0,29,25
1,1,2,0,0,2,0,2,1,8,1,1,203,2
1,0,0,1,0,2,1,1,1,0,0,1,21,8
1,1,2,0,0,2,1,1,0,0,1,0,178,24
2,1,2,1,0,2,0,2,0,0,1,0,206,24
0,1,0,0,1,2,0,1,1,0,1,1,299,13
2,1,2,1,1,0,1,2,2,0,0,1,72,22
2,1,1,0,1,1,1,2,1,88,1,1,137,14
1,0,1,0,0,1,0,2,1,0,1,1,97,20
1,0,2,1,1,1,1,1,2,160,1,1,24,26
1,1,0,0,0,2,0,0,2,0,0,0,20,8
0,0,2,0,1,2,0,2,0,0,1,1,195,15
0,1,0,1,0,1,0,2,2,179,0,0,242,21
1,0,2,1,1,1,1,2,2,0,1,1,277,10
0,0,1,1,1,2,1,2,2,0,1,1,261,15
2,1,1,1,1,2,0,2,1,0,1,1,273,16
2,0,1,1,0,2,1,0,1,0,0,0,313,22
2,0,2,0,0,1,0,2,0,0,0,1,71,2
2,0,2,1,1,0,1,2,1,165,1,1,124,16
1,1,2,0,0,1,1,2,2,0,0,1,101,7
2,0,0,1,0,1,0,0,0,0,1,0,275,24
2,1,0,0,0,0,0,1,1,144,0,1,190,9
2,1,1,1,1,2,1,1,2,0,0,1,143,9
2,1,2,0,1,0,0,2,2,0,1,1,105,26
1,0,0,1,1,2,1,2,2,0,1,0,232,5
2,1,2,0,1,1,1,0,2,0,1,1,181,23
2,0,1,1,0,2,0,0,0,0,1,0,73,20
0,1,0,0,0,0,0,2,2,0,0,1,95,9
0,0,2,0,1,1,0,1,0,0,0,1,55,17
1,0,0,1,0,0,1,2,1,124,1,0,209,23
1,1,0,0,1,1,1,0,1,0,0,0,139,12
2,1,1,0,0,0,1,1,2,112,0,0,229,4
0,0,1,1,0,0,0,0,1,0,1,1,234,21
1,0,0,1,0,1,1,1,2,0,1,1,301,9
0,1,2,1,1,2,0,1,2,147,0,1,186,17
2,1,0,1,1,0,0,2,1,149,1,0,15,16
1,1,1,1,0,0,1,0,0,0,1,0,129,4
0,0,1,0,0,2,0,2,1,0,0,1,279,13
2,0,0,0,1,1,0,2,1,42,0,1,123,8
0,0,0,0,0,1,0,0,2,99,1,0,183,5
2,0,2,0,1,1,0,2,2,0,0,0,213,13
1,0,0,1,1,2,0,1,1,0,1,0,81,16
2,1,0,0,1,2,1,0,1,0,0,0,66,25
0,1,1,1,1,2,0,0,1,0,1,1,236,8
2,1,2,0,1,0,0,0,2,0,0,1,111,9
2,1,0,0,1,1,0,0,1,0,0,0,156,25
1,1,2,0,0,2,0,1,1,0,1,1,59,7
0,0,2,0,0,1,0,1,1,0,0,0,234,4
1,0,0,1,1,2,1,1,0,0,1,1,169,8
2,1,1,1,1,1,1,1,0,116,0,1,207,27
2,0,1,1,1,0,0,2,1,0,0,0,238,2
1,0,2,0,0,1,1,2,2,0,1,1,96,8
1,1,2,1,0,1,0,0,1,0,1,1,283,24
0,0,1,0,0,2,1,2,2,0,1,0,161,4
2,1,2,0,1,2,0,0,1,93,0,0,175,16
2,0,0,0,1,0,1,1,2,0,1,1,93,1
0,1,1,0,1,0,0,1,1,0,0,1,268,22
0,1,0,0,0,0,1,1,2,0,1,1,34,26
0,0,1,1,1,2,0,0,1,0,1,1,51,22
0,1,0,1,0,1,0,2,0,105,0,1,277,7
2,1,1,0,1,1,0,0,2,0,0,0,202,2
2,0,0,0,1,0,1,2,1,0,1,0,232,1
2,1,2,1,0,1,1,1,2,0,0,0,292,8
1,1,0,1,1,0,1,2,2,0,0,1,197,3
0,0,2,0,1,0,1,0,2,0,1,1,92,7
2,1,1,1,0,2,1,1,0,0,0,1,167,18
2,0,0,1,1,0,1,0,2,0,0,0,82,5
0,1,0,1,1,1,1,0,2,36,1,1,312,26
1,1,0,0,0,2,0,1,2,0,0,1,160,26
1,0,2,0,0,0,1,1,0,0,1,1,81,21
1,1,2,0,0,0,0,0,0,17,1,1,291,21
2,1,1,1,1,2,1,1,1,0,1,1,296,21
0,0,1,1,0,1,1,0,0,0,1,1,263,23
1,0,2,1,1,2,1,0,1,0,0,0,201,18
1,1,0,0,1,0,1,1,0,0,1,0,310,22
2,1,2,0,0,1,1,1,2,0,1,1,259,23
0,0,0,1,0,1,0,0,1,0,1,1,237,0
1,1,2,1,1,1,0,0,1,0,0,1,267,25
1,0,2,0,1,2,1,2,1,0,0,0,209,12
1,0,0,1,1,2,1,1,2,142,1,0,268,18
0,0,0,0,0,0,1,1,0,0,1,0,173,15
2,1,1,1,0,0,1,2,0,21,1,0,220,3
2,1,1,0,0,0,0,2,0,28,1,0,107,20
0,0,1,1,0,0,1,1,1,0,1,1,30,22
0,0,0,0,1,1,0,0,0,0,1,1,28,21
0,1,1,0,1,2,1,1,0,0,1,0,99,27
0,1,0,1,1,0,1,0,1,0,1,0,181,13
2,1,0,1,1,0,0,0,0,0,1,0,111,24
2,0,1,1,0,1,1,2,2,0,0,1,279,15
2,0,1,1,1,0,0,1,1,0,0,1,309,13
2,1,2,0,1,1,0,1,1,0,0,1,292,10
2,1,1,1,1,2,0,2,2,0,0,1,273,20
0,0,2,0,1,1,0,1,0,0,0,0,115,21
2,0,1,0,1,0,1,1,1,0,1,1,33,1
0,1,1,1,1,2,1,0,1,0,1,0,84,3
0,0,2,1,1,1,1,2,1,0,0,1,285,22
2,0,1,1,1,1,1,2,0,0,0,1,36,19
1,0,0,0,0,1,1,1,2,62,1,1,171,4
0,1,2,1,1,2,0,1,2,0,1,0,187,12
0,0,1,0,0,0,1,0,1,0,1,0,201,16
2,1,2,1,0,2,1,0,2,0,1,1,36,13
1,1,2,0,1,2,1,1,1,0,0,1,227,23
2,1,2,1,0,1,1,0,1,0,0,0,167,27
2,1,2,1,1,2,0,0,1,0,1,0,169,20
0,0,2,1,1,0,1,0,2,0,1,0,287,16
1,0,0,0,1,0,0,0,1,0,0,0,236,5
2,1,2,0,0,2,1,2,0,0,1,1,286,7
0,0,1,1,1,1,1,2,0,0,0,0,76,26
1,1,0,0,1,1,0,0,0,0,1,0,273,23
2,0,2,0,1,0,1,1,1,0,1,0,7,20
2,0,1,0,0,2,0,1,2,0,1,0,251,3
0,0,0,0,1,0,1,0,0,0,0,1,198,18
0,1,2,1,1,1,0,1,1,0,1,1,279,17
0,1,2,1,1,1,1,0,2,0,0,0,137,19
1,1,1,1,1,2,1,0,2,0,1,0,79,19
0,0,1,0,1,2,1,1,0,0,0,1,178,16
2,0,0,0,0,2,1,1,2,0,0,0,202,22
0,0,2,1,0,2,1,1,0,0,0,1,73,26
1,0,2,1,0,0,1,0,1,0,1,0,104,1
1,1,0,0,1,0,1,2,2,0,1,1,2,22
1,0,0,1,1,0,1,1,0,0,1,1,37,0
0,0,2,0,0,2,0,1,2,0,1,0,55,24
2,0,2,0,1,0,1,1,1,0,1,0,276,11
1,1,1,1,0,0,0,0,1,9,0,0,183,4
2,1,2,1,1,2,1,1,1,0,1,0,122,17
1,0,0,0,0,0,1,1,0,138,0,0,173,18
0,1,0,0,1,2,1,1,1,166,0,1,292,24
0,0,1,1,0,0,0,0,0,21,1,1,197,4
1,0,0,0,1,0,1,1,2,0,0,1,138,20
1,1,0,0,0,0,1,1,1,0,1,0,190,15
0,0,0,1,0,2,0,2,0,0,1,0,287,25
2,0,1,0,0,2,1,2,2,0,1,1,200,20
1,0,1,1,1,2,1,1,0,0,0,0,136,17
